alignment,dist,ecfp4,daylight,maj,min,hyb,sub
COc1cc(c(cc1Cl)NC(=O)c2csc(c2)C)OC 1056023,3,0.475409836065573,0.360189573459715,1,1,0,0
COc1cc(c(cc1F)NC(=O)c2cc(on2)C)OC 87394149,2,0.475409836065573,0.409523809523809,0,1,0,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CC[C@H]2O)OC 424115206,6,0.475409836065573,0.48876404494382,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)NC2CCC(CC2)N)OC 414714697,7,0.475409836065573,0.491525423728813,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[C@@H](CC2)N)OC 1579170385,7,0.475409836065573,0.491525423728813,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)NC[C@@H]2CNC(=O)C2)OC 1187416473,6,0.475409836065573,0.486338797814207,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)NC[C@H]2CNC(=O)C2)OC 1187416472,6,0.475409836065573,0.486338797814207,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)NCCCON)OC 900478967,6,0.475409836065573,0.52046783625731,0,0,4,0
COc1cc(c(cc1Cl)NC(=O)NCCCSC)OC 77183653,7,0.475409836065573,0.523529411764705,1,1,3,0
COc1cc(c(cc1Cl)NC(=O)NCCSSC)OC 285299891,6,0.475409836065573,0.505813953488372,2,1,1,0
COc1cc(c(cc1Cl)NC(=O)NOCCSC)OC 280515789,7,0.475409836065573,0.451086956521739,2,1,2,0
COc1cc(c(cc1Cl)NC(=O)NCC[S@@](=O)C)OC 735861159,6,0.475409836065573,0.511627906976744,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)NCC[S@](=O)C)OC 735861160,6,0.475409836065573,0.511627906976744,1,0,3,0
CCC/C(=C/C(=O)Nc1cc(c(cc1OC)OC)Cl)/C 920214240,6,0.475409836065573,0.404371584699453,2,0,2,0
CCC/C(=C\C(=O)Nc1cc(c(cc1OC)OC)Cl)/C 920214241,6,0.475409836065573,0.404371584699453,2,0,2,0
CCC[C@@H](C)NC(=O)Nc1cc(c(cc1OC)OC)Cl 48474562,6,0.475409836065573,0.524096385542168,1,0,3,0
CCC[C@H](C)NC(=O)Nc1cc(c(cc1OC)OC)Cl 48474564,6,0.475409836065573,0.524096385542168,1,0,3,0
CNC[C@@H](C)NC(=O)Nc1cc(c(cc1OC)OC)Cl 658979194,6,0.475409836065573,0.543209876543209,2,0,2,0
CNC[C@H](C)NC(=O)Nc1cc(c(cc1OC)OC)Cl 658979195,6,0.475409836065573,0.543209876543209,2,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CCO)OC 151533839,6,0.475409836065573,0.520958083832335,1,0,3,1
CC[C@@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 76028070,5,0.475409836065573,0.514792899408284,1,0,2,1
CC[C@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 76028073,5,0.475409836065573,0.514792899408284,1,0,2,1
COc1cc(c(cc1Cl)CNCc2cc(on2)C)Cl 677151087,6,0.475409836065573,0.278301886792452,4,0,0,0
COc1cc(c(cc1NC(=O)Nc2cc(n[nH]2)C)OC)OC 276893676,4,0.47457627118644,0.526881720430107,2,0,1,0
COc1cc(c(cc1Cl)NC(=O)C(=O)c2cnn(c2)C)OC 195097393,5,0.46875,0.38388625592417,4,0,0,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2C=C[C@@H](C2)CO)OC 178325769,6,0.46875,0.452261306532663,2,0,3,1
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2C=C[C@H](C2)CO)OC 357144297,6,0.46875,0.452261306532663,2,0,3,1
COc1cc(c(cc1Cl)NC(=O)N[C@H]2C=C[C@@H](C2)CO)OC 357144298,6,0.46875,0.452261306532663,2,0,3,1
COc1cc(c(cc1Cl)NC(=O)N[C@H]2C=C[C@H](C2)CO)OC 357144299,6,0.46875,0.452261306532663,2,0,3,1
C=CC[C@@H](CC)NC(=O)Nc1cc(c(cc1OC)OC)Cl 500120454,6,0.46875,0.517647058823529,2,0,3,1
C=CC[C@@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 182900480,5,0.46875,0.497175141242937,1,0,3,2
C=CC[C@H](CC)NC(=O)Nc1cc(c(cc1OC)OC)Cl 500120452,6,0.46875,0.517647058823529,2,0,3,1
C=CC[C@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 182900672,5,0.46875,0.497175141242937,1,0,3,2
COc1cc(c(cc1Cl)NC(=O)CCc2cc([nH]n2)C)OC 1362007745,3,0.46875,0.382488479262672,2,0,0,0
COc1cc(c(cc1Cl)NC(=O)CSc2n[nH]c(=O)[nH]2)OC 274910967,5,0.46875,0.327659574468085,4,0,0,0
COc1cc(c(cc1Cl)NC(=O)NCc2ccc(s2)Cl)OC 43412982,5,0.46875,0.45049504950495,4,0,0,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CC[C@@H](C2)C)OC 444044262,5,0.46774193548387,0.508771929824561,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CC[C@H](C2)C)OC 444044260,5,0.46774193548387,0.508771929824561,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CNC(=O)C2)OC 356449130,5,0.46774193548387,0.478723404255319,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2COC(=O)C2)OC 866107522,4,0.46774193548387,0.433497536945812,2,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CO[C@@H](C2)C)OC 580307054,4,0.46774193548387,0.45360824742268,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CO[C@H](C2)C)OC 580307056,4,0.46774193548387,0.45360824742268,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[C@@H](C2)C)OC 444044261,5,0.46774193548387,0.508771929824561,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[C@H](C2)C)OC 444044263,5,0.46774193548387,0.508771929824561,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CNC(=O)C2)OC 356449129,5,0.46774193548387,0.478723404255319,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CO[C@@H](C2)C)OC 580307057,4,0.46774193548387,0.45360824742268,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CO[C@H](C2)C)OC 580307055,4,0.46774193548387,0.45360824742268,1,0,3,0
COc1cc(c(cc1CC(=O)Nc2cc(on2)C)C)C 74961018,3,0.46774193548387,0.371428571428571,2,0,0,0
COc1cc(c(cc1Cl)NC(=O)Cc2ccon2)OC 151503291,2,0.46774193548387,0.435643564356435,1,0,0,1
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CCSC2)OC 266408859,6,0.46774193548387,0.494565217391304,1,1,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CCSC2)OC 266408862,6,0.46774193548387,0.494565217391304,1,1,3,0
COc1cc(c(cc1Cl)NC(=O)NCCCC(=O)O)OC 40537262,6,0.46774193548387,0.497175141242937,4,0,1,0
COc1cc(c(cc1Cl)NC(=O)NCCCC(F)F)OC 1119607041,7,0.46774193548387,0.5,4,0,2,0
COc1cc(c(cc1Cl)NC(=O)NCCSC(C)C)OC 287866965,6,0.46774193548387,0.52046783625731,1,1,3,0
COc1cc(c(cc1Cl)NC(=O)NCCN(C)OC)OC 853811712,5,0.46774193548387,0.514450867052023,2,0,2,0
COc1cc(c(cc1Cl)NC(=O)NCC[C@@H](C)OC)OC 263770201,5,0.46774193548387,0.491525423728813,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)NCC[C@H](C)OC)OC 263770208,5,0.46774193548387,0.491525423728813,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CN(C)C)OC 287292450,6,0.46774193548387,0.543209876543209,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)CN(C)C)OC 348065295,6,0.46774193548387,0.543209876543209,3,0,2,0
COCCN(C)NC(=O)Nc1cc(c(cc1OC)OC)Cl 877983149,6,0.46774193548387,0.472222222222222,4,0,1,0
COCC[C@@H](C)NC(=O)Nc1cc(c(cc1OC)OC)Cl 299677008,6,0.46774193548387,0.5,3,0,2,0
COCC[C@H](C)NC(=O)Nc1cc(c(cc1OC)OC)Cl 299677012,6,0.46774193548387,0.5,3,0,2,0
CCC[C@@H](CC)NC(=O)Nc1cc(c(cc1OC)OC)Cl 521683121,6,0.46774193548387,0.520958083832335,2,0,3,0
CCC[C@H](CC)NC(=O)Nc1cc(c(cc1OC)OC)Cl 521683120,6,0.46774193548387,0.520958083832335,2,0,3,0
CC[C@@H](COC)NC(=O)Nc1cc(c(cc1OC)OC)Cl 151534077,6,0.46774193548387,0.494318181818181,3,0,2,0
CC[C@H](COC)NC(=O)Nc1cc(c(cc1OC)OC)Cl 151534167,6,0.46774193548387,0.494318181818181,3,0,2,0
COC[C@@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 279815927,5,0.46774193548387,0.514792899408284,2,0,2,1
COC[C@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 279815928,5,0.46774193548387,0.514792899408284,2,0,2,1
COc1cc(c(cc1Cl)NC(=O)[C@@H]2CC(=NO2)C)OC 854206981,5,0.46774193548387,0.38095238095238,2,0,2,0
COc1cc(c(cc1Cl)NC(=O)[C@H]2CC(=NO2)C)OC 854206979,5,0.46774193548387,0.38095238095238,2,0,2,0
COc1cc(c(cc1Cl)NC(=O)c2cc(n[nH]2)Br)OC 788270454,4,0.46774193548387,0.407582938388625,2,0,1,0
COc1cc(c(cc1Cl)NC(=O)c2cc(n[nH]2)N)OC 80634950,4,0.46774193548387,0.429951690821256,2,0,1,0
COc1cc(c(cc1Cl)NC(=O)c2cnc([nH]2)S)OC 186817496,5,0.46774193548387,0.359447004608294,4,0,0,0
COc1cc(c(cc1Cl)NC(=O)c2cnc(s2)C)OC 345105914,4,0.46774193548387,0.357142857142857,3,0,0,0
COc1cc(c(cc1Cl)NC(=O)NC2CCN(CC2)C)OC 53962796,6,0.46774193548387,0.505747126436781,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)NC2CCS(=O)CC2)OC 351635594,7,0.46774193548387,0.5,4,0,2,0
COc1cc(c(cc1Cl)NC(=O)Nc2ccc(nc2)C)OC 129567310,3,0.46774193548387,0.518918918918919,2,0,0,0
COc1cc(c(cc1Cl)NC(=O)Nc2cncc(c2)F)OC 337253378,3,0.46774193548387,0.524590163934426,2,0,0,0
C#CCCCNC(=O)Nc1cc(c(cc1OC)OC)Cl 174546992,7,0.46774193548387,0.505813953488372,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)NCCCC#N)OC 272929529,7,0.46774193548387,0.505813953488372,1,0,4,0
COc1cc(c(cc1Cl)NC(=O)NCC[C@@H](C)F)OC 454241660,6,0.46774193548387,0.505813953488372,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)NCC[C@@H](C)O)OC 265265699,5,0.46774193548387,0.508771929824561,0,0,3,1
COc1cc(c(cc1Cl)NC(=O)NCC[C@H](C)F)OC 454241661,6,0.46774193548387,0.505813953488372,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)NCC[C@H](C)N)OC 414706140,6,0.46774193548387,0.514792899408284,0,0,4,0
COc1cc(c(cc1Cl)NC(=O)NCC[C@H](C)O)OC 265265703,5,0.46774193548387,0.508771929824561,0,0,3,1
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CCN)OC 414719075,7,0.46774193548387,0.527272727272727,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CSC)OC 77183630,6,0.46774193548387,0.529761904761904,1,1,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)CCN)OC 414719074,7,0.46774193548387,0.527272727272727,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)CSC)OC 77183634,6,0.46774193548387,0.529761904761904,1,1,2,0
COc1cc(c(cc1NC(=O)Nc2ccn(n2)C)OC)OC 274842344,6,0.466666666666666,0.461538461538461,5,0,0,0
COc1cc(c(cc1Cl)NC(=O)c2ccc([nH]2)Cl)OC 1586953517,5,0.466666666666666,0.383177570093457,4,0,0,0
COc1cc(c(cc1NC(=O)Nc2csc(c2)C)C)Cl 1467084922,5,0.461538461538461,0.417525773195876,3,1,0,0
COc1cc(c(cc1Cl)NC(=O)Cn2nc(cc2C)C)OC 31482447,6,0.461538461538461,0.390134529147982,5,0,0,0
COc1cc(c(cc1Br)NC(=O)Nc2cc(n(n2)C)C)OC 161107911,3,0.461538461538461,0.483091787439613,1,1,0,0
COc1cc(c(cc1Cl)NC(=O)Cn2cnn(c2=O)C)OC 358276629,6,0.461538461538461,0.39047619047619,5,0,0,1
COc1cc(c(cc1Cl)NC(=O)Cn2ncn(c2=O)C)OC 179387580,5,0.461538461538461,0.372641509433962,4,0,0,1
COc1cc(c(cc1Cl)NC(=O)NCc2ccc(s2)Br)OC 504818218,5,0.461538461538461,0.433333333333333,4,0,0,0
COc1cc(c(cc1Cl)NC(=O)NCc2ccn(c2)C)OC 267018455,4,0.461538461538461,0.492227979274611,3,0,0,0
COc1cc(c(cc1Cl)NC(=O)NCc2nc(n[nH]2)N)OC 273001356,5,0.461538461538461,0.475247524752475,3,0,1,0
COc1cc(c(cc1Cl)NC(=O)NCc2nc(n[nH]2)O)OC 353754278,5,0.461538461538461,0.446601941747572,3,0,1,0
COc1cc(c(cc1Cl)NC(=O)NN=C2CO[C@@H](C2)C)OC 842527595,4,0.461538461538461,0.417475728155339,1,0,2,0
COc1cc(c(cc1Cl)NC(=O)NN=C2CO[C@H](C2)C)OC 842527596,4,0.461538461538461,0.417475728155339,1,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CC[C@@H](C2)F)OC 348085146,6,0.46031746031746,0.480662983425414,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CC[C@H](C2)F)OC 348085560,6,0.46031746031746,0.480662983425414,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[C@@H](C2)F)OC 348085148,6,0.46031746031746,0.480662983425414,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[C@H](C2)F)OC 348085145,6,0.46031746031746,0.480662983425414,3,0,3,0
COc1ccc(c(c1)OC)CC(=O)Nc2cc(on2)C 25323315,2,0.46031746031746,0.415,1,0,0,1
COc1cc(c(cc1C)CC(=O)Nc2cc(on2)C)C 74961107,3,0.46031746031746,0.379807692307692,2,0,0,0
COc1cc(c(cc1Cl)NC(=O)C[C@@H]2NC(=O)NC2=O)OC 42848912,7,0.46031746031746,0.384615384615384,5,0,1,0
COc1cc(c(cc1Cl)NC(=O)C(=O)c2ccc(s2)Cl)OC 428335439,6,0.46031746031746,0.331914893617021,5,0,0,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CC[C@@H](C2)OC)OC 191023948,6,0.46031746031746,0.460732984293193,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CC[C@H](C2)OC)OC 191023982,6,0.46031746031746,0.460732984293193,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[C@@H](C2)OC)OC 191023967,6,0.46031746031746,0.460732984293193,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[C@H](C2)OC)OC 191023996,6,0.46031746031746,0.460732984293193,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)NCCC[S@@](=O)C)OC 77183622,6,0.46031746031746,0.508571428571428,4,0,1,0
COc1cc(c(cc1Cl)NC(=O)NCCC[S@](=O)C)OC 77183626,6,0.46031746031746,0.508571428571428,4,0,1,0
CCN(C)CCNC(=O)Nc1cc(c(cc1OC)OC)Cl 120741029,6,0.46031746031746,0.533333333333333,3,0,2,0
CC[C@@H](C)CCNC(=O)Nc1cc(c(cc1OC)OC)Cl 1667419978,6,0.46031746031746,0.511764705882352,2,0,3,0
CC[C@@H](C)CONC(=O)Nc1cc(c(cc1OC)OC)Cl 291701009,6,0.46031746031746,0.463687150837988,3,0,2,0
CC[C@H](C)CCNC(=O)Nc1cc(c(cc1OC)OC)Cl 1667419977,6,0.46031746031746,0.511764705882352,2,0,3,0
CC[C@H](C)CONC(=O)Nc1cc(c(cc1OC)OC)Cl 291701012,6,0.46031746031746,0.463687150837988,3,0,2,0
CC[S@@](=O)CCNC(=O)Nc1cc(c(cc1OC)OC)Cl 741419166,7,0.46031746031746,0.505681818181818,4,0,2,0
CC[S@](=O)CCNC(=O)Nc1cc(c(cc1OC)OC)Cl 741419164,7,0.46031746031746,0.505681818181818,4,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CC(=O)N)OC 356048710,6,0.46031746031746,0.511627906976744,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CC(=O)O)OC 40537267,5,0.46031746031746,0.505747126436781,2,0,2,1
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)C[C@@H](C)N)OC 584113222,6,0.46031746031746,0.511764705882352,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)C[C@@H](C)O)OC 360903317,5,0.46031746031746,0.502890173410404,1,0,3,1
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)C[C@H](C)N)OC 584113224,6,0.46031746031746,0.511764705882352,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)C[C@H](C)O)OC 360903318,5,0.46031746031746,0.502890173410404,1,0,3,1
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)CC(=O)N)OC 356048709,6,0.46031746031746,0.511627906976744,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)CC(=O)O)OC 40537268,5,0.46031746031746,0.505747126436781,2,0,2,1
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)C[C@@H](C)N)OC 584113225,6,0.46031746031746,0.511764705882352,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)C[C@@H](C)O)OC 360903319,5,0.46031746031746,0.502890173410404,1,0,3,1
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)C[C@H](C)N)OC 584113223,6,0.46031746031746,0.511764705882352,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)C[C@H](C)O)OC 360903316,5,0.46031746031746,0.502890173410404,1,0,3,1
CCOC[C@H](C)NC(=O)Nc1cc(c(cc1OC)OC)Cl 146503880,5,0.46031746031746,0.505813953488372,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CCCO)OC 88339704,7,0.46031746031746,0.508670520231213,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)CCCO)OC 88339706,7,0.46031746031746,0.508670520231213,3,0,3,0
CC[C@@H](CCO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 97597650,7,0.46031746031746,0.523809523809523,3,0,3,0
CC[C@H](CCO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 97597651,7,0.46031746031746,0.523809523809523,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)c2cc(sn2)Br)OC 2176531695,3,0.46031746031746,0.375565610859728,1,1,0,0
COc1cc(c(cc1Cl)NC(=O)c2cc(sn2)I)OC 2176524879,3,0.46031746031746,0.385321100917431,1,1,0,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CCC[C@@H](C2)C)OC 505156359,6,0.46031746031746,0.5,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CCC[C@H](C2)C)OC 505156356,6,0.46031746031746,0.5,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CCC[C@@H](C2)C)OC 505156358,6,0.46031746031746,0.5,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CCC[C@H](C2)C)OC 505156357,6,0.46031746031746,0.5,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CC#N)OC 156936350,7,0.46031746031746,0.520958083832335,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)CC#N)OC 156936511,7,0.46031746031746,0.520958083832335,2,0,3,0
C#C[C@@H](CC)NC(=O)Nc1cc(c(cc1OC)OC)Cl 491771279,6,0.46031746031746,0.514792899408284,2,0,2,0
C#C[C@@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 877983752,6,0.46031746031746,0.514792899408284,1,0,3,1
C#C[C@H](CO)NC(=O)Nc1cc(c(cc1OC)OC)Cl 877983751,6,0.46031746031746,0.514792899408284,1,0,3,1
COc1cc(c(cc1Cl)NC(=O)N2CCC(=O)C2)OC 1187386776,6,0.459016393442622,0.49438202247191,4,0,1,0
COc1cc(c(cc1Cl)NC(=O)[C@@H]2CCC(=O)C2)OC 564336345,6,0.459016393442622,0.402173913043478,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)[C@H]2CCC(=O)C2)OC 564336346,6,0.459016393442622,0.402173913043478,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)c2cc(c[nH]2)Cl)OC 139844047,4,0.459016393442622,0.393364928909952,2,0,1,0
COc1cc(c(cc1Cl)NC(=O)c2ccc(s2)C)OC 3353662,4,0.459016393442622,0.385714285714285,3,0,0,0
COc1cc(c(cc1Cl)NC(=O)c2nc(n[nH]2)C)OC 95049289,4,0.459016393442622,0.381642512077294,2,0,1,0
COc1cc(c(cc1Cl)NC(=O)c2nnc(s2)C)OC 665216187,3,0.459016393442622,0.372093023255813,2,0,0,0
COc1cc(c(cc1Cl)NC(=O)CC2CCC(=O)CC2)OC 530393398,7,0.459016393442622,0.396739130434782,4,0,2,0
COc1cc(c(cc1Cl)NC(=O)CN2CCC(=O)CC2)OC 1848507944,7,0.459016393442622,0.385416666666666,5,0,1,0
COc1cc(c(cc1NC(=O)NCCNC(=O)C)Cl)Cl 191285348,7,0.457627118644067,0.442528735632183,4,0,1,0
COc1cc(c(cc1NC(=O)Nc2csc(n2)C)C)Cl 678053026,6,0.454545454545454,0.438095238095238,4,1,0,0
COc1cc(c(cc1NC(=O)Nc2nc(cs2)C)C)Cl 240712897,6,0.454545454545454,0.393518518518518,5,0,0,0
COc1cc(c(cc1NC(=O)Nc2ncc(s2)C)C)Cl 339035195,5,0.454545454545454,0.398148148148148,4,0,0,0
COc1cc(c(cc1C)NC(=O)Cc2cc(on2)C)Cl 288917627,4,0.454545454545454,0.351598173515981,3,0,0,0
COc1cc(c(cc1Cl)NC(=O)Cc2cc(nn2C)C)OC 421446188,4,0.454545454545454,0.369565217391304,2,0,1,0
COc1cc(c(cc1Br)NC(=O)Cc2cc(on2)C)OC 186186932,2,0.453125,0.36036036036036,1,1,0,0
COc1cc(c(cc1Cl)NC(=O)Cc2cnc(o2)C)OC 639465952,4,0.453125,0.3710407239819,4,0,0,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CCN(C2)C)OC 54380765,5,0.453125,0.494444444444444,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CS[C@@H](C2)C)OC 413733535,5,0.453125,0.476439790575916,1,1,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CS[C@H](C2)C)OC 413733538,5,0.453125,0.476439790575916,1,1,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CCN(C2)C)OC 54380763,5,0.453125,0.494444444444444,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[S@@](=O)C2)OC 334068353,6,0.453125,0.469072164948453,4,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CS[C@@H](C2)C)OC 413733540,5,0.453125,0.476439790575916,1,1,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CS[C@H](C2)C)OC 413733537,5,0.453125,0.476439790575916,1,1,3,0
COc1cc(c(cc1F)NC(=O)Cc2cc(on2)C)OC 87392949,2,0.453125,0.376146788990825,1,1,0,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2C[C@@H](OC2=O)C)OC 877983552,5,0.453125,0.427884615384615,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2C[C@@H](O[C@@H]2C)C)OC 631488557,5,0.453125,0.446700507614213,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2C[C@@H](O[C@H]2C)C)OC 631488555,5,0.453125,0.446700507614213,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2C[C@H](OC2=O)C)OC 877983551,5,0.453125,0.427884615384615,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2C[C@H](O[C@@H]2C)C)OC 631488556,5,0.453125,0.446700507614213,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2C[C@H](O[C@H]2C)C)OC 631488558,5,0.453125,0.446700507614213,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2C[C@@H](OC2=O)C)OC 877983554,5,0.453125,0.427884615384615,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2C[C@H](OC2=O)C)OC 877983553,5,0.453125,0.427884615384615,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)C(=O)c2ccc(s2)Br)OC 1355387443,6,0.453125,0.327800829875518,5,0,0,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CC[C@H](C2)CO)OC 296108330,6,0.453125,0.486187845303867,2,0,3,1
COc1cc(c(cc1Cl)NC(=O)Cn2nnn(c2=O)C)OC 1473061835,5,0.453125,0.376744186046511,4,0,0,1
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2CCS(=O)(=O)C2)OC 58306802,7,0.453125,0.466666666666666,4,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H]2COC(C2)(C)C)OC 664293631,5,0.453125,0.45360824742268,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CCC(C2)(C)C)OC 507580815,6,0.453125,0.508771929824561,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2CCS(=O)(=O)C2)OC 58306803,7,0.453125,0.466666666666666,4,0,2,0
COc1cc(c(cc1Cl)NC(=O)N[C@H]2COC(C2)(C)C)OC 664293629,5,0.453125,0.45360824742268,1,0,3,0
COc1cc(c(cc1Cl)NC(=O)NCCC[C@@H](C)O)OC 278555095,6,0.453125,0.491525423728813,3,0,2,0
COc1cc(c(cc1Cl)NC(=O)NCCC[C@H](C)O)OC 278555099,6,0.453125,0.491525423728813,3,0,2,0
CC[C@@H](O)CCNC(=O)Nc1cc(c(cc1OC)OC)Cl 133066208,7,0.453125,0.494318181818181,3,0,3,0
CC[C@H](O)CCNC(=O)Nc1cc(c(cc1OC)OC)Cl 133066008,7,0.453125,0.494318181818181,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)C[S@@](=O)C)OC 182412659,6,0.453125,0.508571428571428,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)C[S@](=O)C)OC 182412694,6,0.453125,0.508571428571428,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)C[S@@](=O)C)OC 182412675,6,0.453125,0.508571428571428,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@H](C)C[S@](=O)C)OC 182412714,6,0.453125,0.508571428571428,2,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CCCN)OC 414715383,7,0.453125,0.508771929824561,3,0,3,0
COc1cc(c(cc1Cl)NC(=O)N[C@@H](C)CCSC)OC 77183666,6,0.453125,0.514450867052023,3,0,2,0
